2025-10-07 21:24:30 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:30.409146'}}
2025-10-07 21:33:25 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:25.985539'}}
2025-10-07 21:33:25 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:25.985542'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:26.094434'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:26.094444'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:26.094446'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:33:26.094442'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:26.206859'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:26.206866'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:26.206868'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:26.308959'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:26.308968'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:26.308970'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:26.416562'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:26.416570'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:26.416571'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:33:26.416568'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:26.518190'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:26.518200'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:26.518202'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:26.620733'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:26.620743'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:26.620746'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:26.728388'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:26.728397'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:26.728399'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:33:26.728395'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:26.838640'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:26.838650'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:26.838653'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:26.941476'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:26.941488'}}
2025-10-07 21:33:26 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:26.941490'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:27.049840'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:27.049850'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:27.049852'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:27.167579'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:27.167595'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:27.167597'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:27.269576'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:27.269588'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:27.269589'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:33:27.269586'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:27.377732'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:27.377742'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:27.377744'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:27.489473'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:27.489485'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:27.489487'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:33:27.489482'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:27.592216'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:27.592223'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:27.592225'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:27.698756'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:27.698764'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:27.698766'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:27.800850'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:27.800860'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:27.800862'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:27.902883'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:27.902897'}}
2025-10-07 21:33:27 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:27.902900'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:28.011636'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:28.011645'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:28.011647'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:28.128382'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:28.128388'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:28.128390'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:28.230795'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:28.230809'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:28.230811'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:28.338687'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:28.338693'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:28.338695'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:28.442277'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:28.442287'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:28.442289'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:28.544499'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:28.544506'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:28.544508'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:28.652927'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:28.652934'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:28.652936'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:28.765895'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:28.765910'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:28.765912'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:28.868781'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:28.868791'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:28.868793'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:28.976836'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:28.976842'}}
2025-10-07 21:33:28 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:28.976844'}}
2025-10-07 21:33:29 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:29.086188'}}
2025-10-07 21:33:29 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:29.086196'}}
2025-10-07 21:33:29 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:29.086198'}}
2025-10-07 21:33:29 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:29.188662'}}
2025-10-07 21:33:29 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:29.188673'}}
2025-10-07 21:33:29 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:29.188676'}}
2025-10-07 21:33:29 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:29.297323'}}
2025-10-07 21:33:29 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:29.297330'}}
2025-10-07 21:33:29 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:29.297331'}}
2025-10-07 21:33:29 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:29.400342'}}
2025-10-07 21:33:29 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:29.400354'}}
2025-10-07 21:33:29 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:29.400355'}}
2025-10-07 21:33:29 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:29.502847'}}
2025-10-07 21:33:29 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:29.502859'}}
2025-10-07 21:33:29 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:29.502861'}}
2025-10-07 21:33:29 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:33:29.502856'}}
2025-10-07 21:33:29 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:29.610993'}}
2025-10-07 21:33:29 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:29.611000'}}
2025-10-07 21:33:29 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:33:29.611002'}}
2025-10-07 21:33:29 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:33:29.724321'}}
2025-10-07 21:33:29 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:33:29.724328'}}
